time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20121130T153708,586.52,100,100,586.76,100,100
20121130T153709,586.6,200,200,586.8,200,200
20121130T153711,586.6,200,200,586.93,100,100
20121130T153711,586.76,200,200,586.95,100,100
20121130T153712,586.83,100,100,587.17,100,100
20121130T153713,586.99,100,100,587.13,100,100
20121130T153715,587.14,100,100,587.25,100,100
20121130T153717,587.14,100,100,587.27,200,200
20121130T153718,586.99,100,100,587.26,100,100
20121130T153719,586.99,100,100,587.19,100,100
20121130T153720,586.99,100,100,587.2,300,300
20121130T153721,586.99,100,100,587.15,200,200
20121130T153722,587.03,100,100,587.13,100,100
20121130T153724,587.03,100,100,587.13,500,500
20121130T153725,586.83,1500,1500,587.05,100,100
20121130T153726,586.84,100,100,587.07,100,100
20121130T153727,586.83,100,100,587.06,100,100
20121130T153728,586.84,100,100,587.06,100,100
20121130T153728,586.84,100,100,587.12,100,100
20121130T153729,587.06,100,100,587.15,100,100
20121130T153729,587.06,100,100,587.24,200,200
20121130T153730,587.06,100,100,587.24,100,100
20121130T153732,587.01,100,100,587.24,200,200
20121130T153734,587.01,100,100,587.24,100,100
20121130T153738,587.01,100,100,587.22,100,100
20121130T153740,587.02,100,100,587.27,200,200
20121130T153741,587.1,100,100,587.32,200,200
20121130T153742,587.15,100,100,587.32,100,100
20121130T153744,587.27,100,100,587.47,100,100
20121130T153745,587.27,100,100,587.44,100,100
20121130T153745,587.28,100,100,587.5,700,700
20121130T153745,587.32,100,100,587.6,100,100
20121130T153746,587.37,100,100,587.65,100,100
20121130T153748,587.53,200,200,587.73,100,100
20121130T153749,587.53,200,200,587.72,200,200
20121130T153750,587.53,200,200,587.71,200,200
20121130T153751,587.53,300,300,587.69,200,200
20121130T153751,587.54,100,100,587.73,100,100
20121130T153752,587.58,100,100,587.84,100,100
20121130T153753,587.59,100,100,587.85,100,100
20121130T153755,587.64,100,100,587.86,200,200
20121130T153756,587.64,400,400,587.84,200,200
20121130T153756,587.66,400,400,587.84,200,200
20121130T153757,587.61,100,100,587.81,200,200
20121130T153758,587.61,100,100,587.79,100,100
20121130T153800,587.59,100,100,587.77,100,100
20121130T153801,587.59,100,100,587.77,200,200
20121130T153802,587.58,100,100,587.76,200,200
20121130T153803,587.53,400,400,587.75,200,200
20121130T153803,587.43,100,100,587.47,300,300
20121130T153804,587.24,100,100,587.4,200,200
20121130T153805,587.05,100,100,587.28,100,100
20121130T153806,587.05,100,100,587.24,200,200
20121130T153807,587.05,100,100,587.24,100,100
20121130T153808,587.36,100,100,587.45,200,200
20121130T153810,587.36,100,100,587.5,200,200
20121130T153810,587.36,100,100,587.6,200,200
20121130T153812,587.08,100,100,587.6,200,200
20121130T153814,587.1,100,100,587.6,200,200
20121130T153815,587.1,100,100,587.45,100,100
20121130T153816,587.1,100,100,587.44,100,100
20121130T153818,587.3,100,100,587.47,100,100
20121130T153820,587.3,100,100,587.43,100,100
20121130T153821,587.3,100,100,587.42,100,100
20121130T153822,587.3,200,200,587.42,100,100
20121130T153823,587.3,200,200,587.6,200,200
20121130T153825,587.33,100,100,587.63,600,600
20121130T153827,587.39,300,300,587.63,600,600
20121130T153828,587.43,200,200,587.63,600,600
20121130T153830,587.43,100,100,587.63,500,500
20121130T153831,587.56,200,200,587.7,100,100
20121130T153832,587.56,200,200,587.75,100,100
20121130T153833,587.56,200,200,587.73,100,100
20121130T153834,587.56,200,200,587.73,200,200
20121130T153836,587.45,100,100,587.71,100,100
20121130T153838,587.47,200,200,587.65,100,100
20121130T153840,587.3,200,200,587.51,100,100
20121130T153841,587.32,100,100,587.51,200,200
20121130T153843,587.4,200,200,587.65,100,100
20121130T153846,587.4,200,200,587.67,700,700
20121130T153847,587.4,200,200,587.54,100,100
20121130T153851,587.41,300,300,587.65,100,100
20121130T153853,587.41,300,300,587.7,1000,1000
20121130T153854,587.47,400,400,587.7,1000,1000
20121130T153855,587.48,100,100,587.65,100,100
20121130T153856,587.47,100,100,587.65,200,200
20121130T153857,587.27,100,100,587.48,200,200
20121130T153858,587.25,200,200,587.48,200,200
20121130T153859,587.3,300,300,587.5,600,600
20121130T153900,587.3,300,300,587.5,100,100
20121130T153900,587.3,300,300,587.4,200,200
20121130T153901,587.4,100,100,587.66,300,300
20121130T153902,587.54,200,200,587.7,900,900
20121130T153903,587.36,100,100,587.7,900,900
20121130T153904,587.35,100,100,587.49,1000,1000
20121130T153905,587.35,100,100,587.69,200,200
20121130T153907,587.4,100,100,587.7,900,900
20121130T153909,587.35,100,100,587.62,200,200
20121130T153912,587.3,200,200,587.42,100,100
20121130T153913,587.25,300,300,587.42,200,200
20121130T153916,587.05,100,100,587.17,300,300
20121130T153917,586.98,400,400,587.16,100,100
20121130T153919,587.02,300,300,587.26,200,200
20121130T153921,586.89,200,200,586.95,300,300
20121130T153921,586.89,200,200,586.9,100,100
20121130T153922,586.89,100,100,587.23,200,200
20121130T153923,586.89,100,100,587.16,100,100
20121130T153924,586.94,100,100,587.26,100,100
20121130T153926,586.95,100,100,587.08,200,200
20121130T153928,586.74,800,800,586.88,200,200
20121130T153929,586.74,800,800,586.88,100,100
20121130T153930,586.76,100,100,586.87,200,200
20121130T153932,586.76,100,100,586.84,100,100
20121130T153933,586.79,100,100,586.85,200,200
20121130T153934,586.88,100,100,587.07,100,100
20121130T153936,586.88,100,100,587.25,100,100
20121130T153938,586.89,100,100,587.25,100,100
20121130T153939,586.88,100,100,587.23,100,100
20121130T153941,586.88,200,200,587.25,100,100
20121130T153942,586.91,300,300,587.25,200,200
20121130T153943,586.91,300,300,587.22,100,100
20121130T153944,587.,300,300,587.25,100,100
20121130T153945,587.,300,300,587.2,100,100
20121130T153947,587.,300,300,587.19,100,100
20121130T153948,587.,300,300,587.15,100,100
20121130T153950,587.,100,100,587.1,100,100
20121130T153951,587.1,100,100,587.16,100,100
20121130T153951,587.1,100,100,587.25,200,200
20121130T153954,587.1,100,100,587.27,500,500
20121130T153955,587.11,100,100,587.27,500,500
20121130T153956,587.11,100,100,587.3,1000,1000
20121130T153958,587.11,200,200,587.2,200,200
20121130T154000,587.11,100,100,587.14,400,400
20121130T154001,586.92,100,100,587.16,100,100
20121130T154003,586.88,100,100,587.1,200,200
20121130T154004,586.8,1700,1700,587.08,300,300
20121130T154006,586.83,200,200,587.08,300,300
20121130T154007,586.83,100,100,587.08,200,200
20121130T154008,586.83,100,100,586.95,100,100
20121130T154009,586.8,100,100,586.91,200,200
20121130T154010,586.74,200,200,586.91,200,200
20121130T154011,586.72,200,200,586.91,200,200
20121130T154012,586.83,100,100,587.1,100,100
20121130T154012,586.83,100,100,587.15,100,100
20121130T154012,587.1,200,200,587.2,200,200
20121130T154012,587.1,100,100,587.2,200,200
20121130T154013,587.1,100,100,587.2,100,100
20121130T154015,586.93,100,100,587.1,100,100
20121130T154016,586.93,100,100,587.19,100,100
20121130T154017,587.09,300,300,587.37,100,100
20121130T154018,587.14,200,200,587.45,300,300
20121130T154019,587.13,400,400,587.39,100,100
20121130T154020,587.14,300,300,587.39,100,100
20121130T154021,587.14,300,300,587.33,100,100
20121130T154024,587.14,200,200,587.37,100,100
20121130T154027,587.18,200,200,587.37,100,100
20121130T154028,587.18,200,200,587.44,100,100
20121130T154029,587.28,100,100,587.49,100,100
20121130T154029,587.3,200,200,587.6,900,900
20121130T154030,587.31,100,100,587.53,400,400
20121130T154031,587.42,200,200,587.6,900,900
20121130T154032,587.42,400,400,587.7,600,600
20121130T154034,587.45,200,200,587.7,500,500
20121130T154035,587.53,1100,1100,587.66,300,300
20121130T154036,587.45,200,200,587.66,300,300
20121130T154039,587.23,100,100,587.37,200,200
20121130T154041,587.23,200,200,587.37,200,200
20121130T154044,587.14,100,100,587.37,100,100
20121130T154048,587.23,100,100,587.37,100,100
20121130T154049,587.14,100,100,587.37,200,200
20121130T154051,587.14,300,300,587.37,300,300
20121130T154052,587.14,100,100,587.37,300,300
20121130T154055,587.09,100,100,587.36,100,100
20121130T154056,587.08,100,100,587.35,100,100
20121130T154057,586.9,100,100,587.25,100,100
20121130T154058,586.9,100,100,587.14,100,100
20121130T154059,586.9,100,100,587.13,100,100
20121130T154100,586.93,100,100,587.14,200,200
20121130T154102,587.06,500,500,587.24,100,100
20121130T154107,587.13,200,200,587.24,100,100
20121130T154109,587.06,400,400,587.24,300,300
20121130T154111,586.92,100,100,587.2,200,200
20121130T154113,586.99,200,200,587.2,100,100
20121130T154113,586.9,100,100,587.17,100,100
20121130T154115,586.9,100,100,587.17,200,200
20121130T154116,586.77,100,100,586.91,100,100
20121130T154117,586.88,400,400,587.17,100,100
20121130T154118,586.88,400,400,587.16,200,200
20121130T154120,586.77,200,200,587.16,200,200
20121130T154121,587.,100,100,587.16,200,200
20121130T154122,586.83,100,100,587.11,100,100
20121130T154123,586.91,200,200,587.11,100,100
20121130T154125,587.03,300,300,587.16,400,400
20121130T154126,587.21,100,100,587.32,100,100
20121130T154126,587.21,100,100,587.36,100,100
20121130T154127,587.24,100,100,587.45,100,100
20121130T154128,587.25,1000,1000,587.45,100,100
20121130T154130,587.34,200,200,587.45,100,100
20121130T154131,587.46,100,100,587.64,400,400
20121130T154133,587.51,300,300,587.64,200,200
20121130T154134,587.52,100,100,587.63,100,100
20121130T154135,587.41,100,100,587.57,100,100
20121130T154137,587.41,100,100,587.56,100,100
20121130T154138,587.4,100,100,587.56,100,100
20121130T154141,587.42,100,100,587.56,200,200
20121130T154142,587.34,100,100,587.55,100,100
20121130T154142,587.29,100,100,587.42,200,200
20121130T154143,587.42,100,100,587.54,100,100
20121130T154145,587.19,100,100,587.48,100,100
20121130T154146,587.19,100,100,587.46,100,100
20121130T154147,587.19,100,100,587.45,100,100
20121130T154148,587.19,100,100,587.45,200,200
20121130T154149,587.19,100,100,587.37,100,100
20121130T154152,587.19,100,100,587.32,100,100
20121130T154153,587.19,200,200,587.45,200,200
20121130T154155,587.32,400,400,587.56,100,100
20121130T154157,587.39,200,200,587.64,300,300
20121130T154158,587.43,300,300,587.67,100,100
20121130T154200,587.43,300,300,587.66,100,100
20121130T154202,587.39,100,100,587.59,100,100
20121130T154203,587.44,300,300,587.6,200,200
20121130T154205,587.44,300,300,587.61,200,200
20121130T154206,587.44,300,300,587.61,100,100
20121130T154207,587.44,300,300,587.57,100,100
20121130T154208,587.44,300,300,587.61,200,200
20121130T154211,587.52,300,300,587.6,100,100
20121130T154212,587.52,300,300,587.61,300,300
20121130T154215,587.53,100,100,587.64,800,800
20121130T154216,587.65,100,100,587.72,300,300
20121130T154216,587.67,100,100,587.8,700,700
20121130T154217,587.68,100,100,587.8,100,100
20121130T154218,587.68,100,100,587.9,600,600
20121130T154219,587.8,400,400,587.97,400,400
20121130T154220,587.81,200,200,587.96,400,400
20121130T154220,587.84,300,300,587.99,100,100
20121130T154221,587.85,1000,1000,588.01,100,100
20121130T154222,587.85,1000,1000,588.01,500,500
20121130T154223,587.85,1000,1000,587.98,100,100
20121130T154223,587.85,100,100,588.,300,300
20121130T154223,587.5,100,100,587.74,200,200
20121130T154225,587.58,500,500,587.73,100,100
20121130T154226,587.58,500,500,587.71,100,100
20121130T154227,587.32,100,100,587.5,200,200
20121130T154227,587.3,200,200,587.68,200,200
20121130T154228,587.25,200,200,587.55,100,100
20121130T154230,587.25,100,100,587.55,200,200
20121130T154231,587.44,100,100,587.53,200,200
20121130T154231,587.44,100,100,587.55,100,100
20121130T154231,587.5,100,100,587.71,100,100
20121130T154233,587.63,100,100,587.95,100,100
20121130T154234,587.74,100,100,587.94,200,200
20121130T154235,587.62,300,300,587.94,100,100
20121130T154237,587.67,100,100,587.94,200,200
20121130T154239,587.64,300,300,587.91,400,400
20121130T154240,587.64,100,100,587.9,200,200
20121130T154242,587.75,100,100,587.9,200,200
20121130T154243,587.64,100,100,587.82,100,100
20121130T154246,587.64,100,100,587.82,200,200
20121130T154247,587.66,300,300,587.73,200,200
20121130T154249,587.64,100,100,587.82,300,300
20121130T154250,587.7,100,100,587.85,100,100
20121130T154255,587.71,100,100,587.8,200,200
20121130T154256,587.62,100,100,587.8,200,200
20121130T154257,587.5,100,100,587.7,100,100
20121130T154258,587.5,100,100,587.7,200,200
20121130T154300,587.45,100,100,587.59,100,100
20121130T154302,587.37,100,100,587.54,100,100
20121130T154303,587.3,800,800,587.47,200,200
20121130T154304,587.37,200,200,587.47,100,100
20121130T154305,587.37,100,100,587.47,100,100
20121130T154306,587.4,200,200,587.47,100,100
20121130T154307,587.4,200,200,587.59,100,100
20121130T154311,587.41,200,200,587.59,100,100
20121130T154312,587.4,200,200,587.59,200,200
20121130T154314,587.25,100,100,587.41,100,100
20121130T154315,587.19,100,100,587.47,200,200
20121130T154316,587.19,100,100,587.3,200,200
20121130T154318,587.11,400,400,587.3,200,200
20121130T154319,587.41,100,100,587.47,900,900
20121130T154319,587.39,200,200,587.47,900,900
20121130T154320,587.19,600,600,587.47,1000,1000
20121130T154321,587.11,200,200,587.44,100,100
20121130T154323,587.08,200,200,587.4,100,100
20121130T154324,587.07,100,100,587.42,200,200
20121130T154325,587.06,500,500,587.41,200,200
20121130T154326,587.07,300,300,587.42,100,100
20121130T154328,587.08,100,100,587.42,100,100
20121130T154329,587.09,300,300,587.36,200,200
20121130T154331,587.08,500,500,587.36,200,200
20121130T154333,587.15,100,100,587.36,200,200
20121130T154336,587.25,400,400,587.41,200,200
20121130T154337,587.25,400,400,587.41,100,100
20121130T154338,587.31,600,600,587.41,100,100
20121130T154338,587.31,600,600,587.44,100,100
20121130T154339,587.31,600,600,587.51,200,200
20121130T154339,587.51,200,200,587.59,100,100
20121130T154340,587.32,200,200,587.51,100,100
20121130T154342,587.35,200,200,587.67,100,100
20121130T154343,587.34,700,700,587.66,200,200
20121130T154344,587.35,100,100,587.7,100,100
20121130T154346,587.36,100,100,587.7,200,200
20121130T154348,587.35,200,200,587.7,200,200
20121130T154349,587.61,100,100,587.7,200,200
20121130T154352,587.56,200,200,587.7,300,300
20121130T154353,587.69,100,100,587.83,300,300
20121130T154354,587.69,100,100,587.83,400,400
20121130T154357,587.69,100,100,587.83,300,300
20121130T154358,587.74,100,100,587.83,300,300
20121130T154400,587.52,300,300,587.82,200,200
20121130T154401,587.52,200,200,587.82,200,200
20121130T154403,587.67,100,100,587.82,200,200
20121130T154405,587.67,100,100,587.78,200,200
20121130T154407,587.7,100,100,587.79,400,400
20121130T154409,587.67,100,100,587.79,400,400
20121130T154409,587.64,100,100,587.79,400,400
20121130T154409,587.6,200,200,587.79,400,400
20121130T154410,587.5,400,400,587.79,400,400
20121130T154412,587.42,100,100,587.74,200,200
20121130T154413,587.34,100,100,587.67,200,200
20121130T154414,587.34,100,100,587.65,300,300
20121130T154415,587.34,100,100,587.65,200,200
20121130T154416,587.33,500,500,587.64,100,100
20121130T154417,587.49,100,100,587.63,200,200
20121130T154421,587.5,100,100,587.63,300,300
20121130T154421,587.62,100,100,587.63,300,300
20121130T154422,587.5,100,100,587.68,200,200
20121130T154427,587.52,100,100,587.68,200,200
20121130T154433,587.52,100,100,587.72,500,500
20121130T154434,587.52,200,200,587.72,500,500
20121130T154435,587.52,200,200,587.64,300,300
20121130T154437,587.48,500,500,587.64,300,300
20121130T154438,587.25,500,500,587.59,100,100
20121130T154439,587.27,100,100,587.59,200,200
20121130T154442,587.27,100,100,587.52,100,100
20121130T154444,587.27,200,200,587.52,100,100
20121130T154445,587.27,100,100,587.52,100,100
20121130T154447,587.27,300,300,587.52,200,200
20121130T154449,587.3,500,500,587.52,200,200
20121130T154450,587.37,100,100,587.52,200,200
20121130T154452,587.37,100,100,587.57,300,300
20121130T154455,587.37,200,200,587.57,200,200
20121130T154456,587.37,100,100,587.5,100,100
20121130T154458,587.3,500,500,587.38,100,100
20121130T154459,587.3,500,500,587.5,100,100
20121130T154500,587.3,500,500,587.5,200,200
20121130T154501,587.3,500,500,587.48,100,100
20121130T154504,587.3,500,500,587.48,200,200
20121130T154505,587.23,100,100,587.3,200,200
20121130T154505,587.19,100,100,587.3,200,200
20121130T154505,587.17,100,100,587.34,100,100
20121130T154505,587.16,100,100,587.34,200,200
20121130T154506,587.15,100,100,587.34,200,200
20121130T154508,587.08,500,500,587.34,100,100
20121130T154509,587.09,100,100,587.34,100,100
20121130T154510,587.1,100,100,587.31,100,100
20121130T154513,587.02,100,100,587.02,1300,1300
20121130T154513,587.07,100,100,587.31,200,200
20121130T154514,587.01,100,100,587.31,100,100
20121130T154515,587.,2900,2900,587.31,200,200
20121130T154516,587.,1100,1100,587.3,100,100
20121130T154517,587.,700,700,587.31,200,200
20121130T154518,586.92,100,100,587.01,100,100
20121130T154519,586.82,300,300,587.01,100,100
20121130T154520,586.82,200,200,587.01,100,100
20121130T154522,586.9,500,500,587.1,200,200
20121130T154523,586.92,200,200,587.18,300,300
20121130T154527,587.24,100,100,587.45,100,100
20121130T154529,587.24,200,200,587.55,200,200
20121130T154530,587.27,100,100,587.54,100,100
20121130T154531,587.24,200,200,587.54,100,100
20121130T154532,587.24,100,100,587.49,100,100
20121130T154533,587.36,200,200,587.55,100,100
20121130T154536,587.36,200,200,587.53,200,200
20121130T154537,587.19,100,100,587.44,200,200
20121130T154540,587.19,100,100,587.39,100,100
20121130T154541,587.19,100,100,587.39,300,300
20121130T154541,587.18,200,200,587.39,300,300
20121130T154541,587.1,500,500,587.38,700,700
20121130T154542,587.02,200,200,587.29,200,200
20121130T154544,587.02,200,200,587.24,200,200
20121130T154547,587.05,300,300,587.2,1200,1200
20121130T154548,586.92,300,300,587.18,500,500
20121130T154550,586.92,500,500,587.18,500,500
20121130T154551,586.92,500,500,587.17,400,400
20121130T154553,586.97,100,100,587.17,400,400
20121130T154555,586.99,100,100,587.17,400,400
20121130T154556,586.93,200,200,587.17,300,300
20121130T154558,586.93,200,200,587.1,100,100
20121130T154558,586.92,500,500,587.1,200,200
20121130T154600,586.92,300,300,587.1,400,400
20121130T154602,586.89,100,100,587.09,300,300
20121130T154602,586.74,100,100,586.92,500,500
20121130T154603,586.71,100,100,586.92,500,500
20121130T154604,586.7,500,500,586.92,400,400
20121130T154604,586.62,1100,1100,586.69,100,100
20121130T154605,586.71,100,100,586.8,300,300
20121130T154605,586.65,100,100,586.8,300,300
20121130T154605,586.68,700,700,586.8,300,300
20121130T154606,586.68,700,700,586.8,400,400
20121130T154607,586.68,500,500,586.8,500,500
20121130T154610,586.68,500,500,586.79,100,100
20121130T154611,586.69,100,100,586.79,200,200
20121130T154612,586.62,200,200,586.78,100,100
20121130T154613,586.54,100,100,586.66,100,100
20121130T154615,586.5,600,600,586.6,100,100
20121130T154616,586.49,100,100,586.66,200,200
20121130T154617,586.44,100,100,586.62,100,100
20121130T154618,586.4,600,600,586.6,300,300
20121130T154619,586.44,200,200,586.6,300,300
20121130T154620,586.27,100,100,586.6,400,400
20121130T154621,586.28,300,300,586.59,200,200
20121130T154622,586.28,300,300,586.56,100,100
20121130T154623,586.28,200,200,586.44,100,100
20121130T154623,586.21,300,300,586.35,100,100
20121130T154624,586.1,100,100,586.29,100,100
20121130T154624,586.,4700,4700,586.28,100,100
20121130T154625,586.04,500,500,586.3,200,200
20121130T154626,586.04,100,100,586.27,200,200
20121130T154627,586.,4700,4700,586.27,200,200
20121130T154629,586.,4500,4500,586.24,400,400
20121130T154630,586.04,100,100,586.2,100,100
20121130T154632,586.,4000,4000,586.1,100,100
20121130T154633,586.,4200,4200,586.14,100,100
20121130T154633,586.,4200,4200,586.16,100,100
20121130T154633,586.14,100,100,586.38,100,100
20121130T154634,586.26,800,800,586.46,800,800
20121130T154635,586.16,100,100,586.37,100,100
20121130T154636,586.,700,700,586.31,600,600
20121130T154637,586.,600,600,586.31,300,300
20121130T154639,586.,500,500,586.31,500,500
20121130T154641,586.01,100,100,586.16,100,100
20121130T154642,585.94,100,100,586.14,100,100
20121130T154643,585.93,100,100,586.,400,400
20121130T154644,585.94,100,100,586.14,100,100
20121130T154645,586.,100,100,586.14,400,400
20121130T154645,585.94,400,400,586.14,400,400
20121130T154647,586.05,200,200,586.14,500,500
20121130T154648,586.02,100,100,586.27,100,100
20121130T154649,586.01,100,100,586.27,100,100
20121130T154651,586.02,100,100,586.21,100,100
20121130T154652,586.,500,500,586.25,100,100
20121130T154653,586.06,200,200,586.27,100,100
20121130T154654,586.05,200,200,586.27,100,100
20121130T154655,586.01,100,100,586.07,600,600
20121130T154656,586.02,100,100,586.16,700,700
20121130T154658,586.05,300,300,586.18,300,300
20121130T154700,586.05,300,300,586.17,200,200
20121130T154701,585.93,100,100,585.96,100,100
20121130T154701,585.93,100,100,586.07,100,100
20121130T154702,585.88,600,600,586.05,100,100
20121130T154703,585.88,200,200,586.05,100,100
20121130T154704,585.81,300,300,586.04,100,100
20121130T154705,585.86,200,200,586.04,200,200
20121130T154706,585.96,100,100,586.05,200,200
20121130T154707,585.87,100,100,586.,500,500
20121130T154708,585.81,100,100,585.93,200,200
20121130T154709,585.79,100,100,585.9,100,100
20121130T154710,585.7,300,300,585.86,200,200
20121130T154712,585.64,100,100,585.73,800,800
20121130T154713,585.64,100,100,585.73,1800,1800
20121130T154714,585.63,600,600,585.73,1900,1900
20121130T154715,585.63,200,200,585.71,100,100
20121130T154716,585.59,100,100,585.71,400,400
20121130T154716,585.55,200,200,585.69,100,100
20121130T154717,585.55,200,200,585.68,100,100
20121130T154719,585.51,100,100,585.69,100,100
20121130T154719,585.54,100,100,585.69,100,100
20121130T154719,585.55,100,100,585.76,100,100
20121130T154719,585.85,300,300,585.93,100,100
20121130T154719,585.97,100,100,586.,100,100
20121130T154720,585.89,100,100,586.,100,100
20121130T154721,585.8,300,300,585.82,300,300
20121130T154721,585.71,100,100,585.82,300,300
20121130T154721,585.72,100,100,585.82,300,300
20121130T154722,585.72,100,100,585.93,100,100
20121130T154724,585.72,100,100,585.93,200,200
20121130T154726,585.7,500,500,585.92,200,200
20121130T154727,585.72,100,100,585.92,200,200
20121130T154728,585.72,100,100,585.9,200,200
20121130T154729,585.72,100,100,585.9,100,100
20121130T154730,585.76,100,100,585.9,100,100
20121130T154732,585.8,100,100,585.89,100,100
20121130T154733,585.7,100,100,585.8,200,200
20121130T154734,585.6,100,100,585.71,500,500
20121130T154735,585.54,100,100,585.69,100,100
20121130T154736,585.5,1500,1500,585.69,400,400
20121130T154737,585.5,1500,1500,585.69,500,500
20121130T154737,585.54,100,100,585.71,300,300
20121130T154738,585.7,400,400,585.79,100,100
20121130T154739,585.79,300,300,585.79,200,200
20121130T154739,585.74,300,300,585.9,200,200
20121130T154741,585.8,200,200,585.9,100,100
20121130T154743,585.82,200,200,586.06,100,100
20121130T154744,586.1,200,200,586.3,300,300
20121130T154745,586.1,200,200,586.26,500,500
20121130T154747,586.01,400,400,586.2,100,100
20121130T154748,586.1,300,300,586.2,300,300
20121130T154750,586.11,100,100,586.26,100,100
20121130T154751,586.11,100,100,586.26,200,200
20121130T154753,586.11,100,100,586.19,100,100
20121130T154753,586.,300,300,586.19,200,200
20121130T154755,586.06,500,500,586.19,200,200
20121130T154757,586.,300,300,586.17,200,200
20121130T154759,586.,300,300,586.06,100,100
20121130T154801,585.82,100,100,586.05,100,100
20121130T154802,585.82,100,100,585.95,100,100
20121130T154803,585.82,100,100,585.99,100,100
20121130T154804,585.8,100,100,585.92,100,100
20121130T154805,585.69,100,100,585.87,100,100
20121130T154806,585.5,2200,2200,585.64,100,100
20121130T154808,585.5,200,200,585.57,200,200
20121130T154808,585.42,200,200,585.57,200,200
20121130T154809,585.45,100,100,585.65,200,200
20121130T154810,585.4,1000,1000,585.57,100,100
20121130T154811,585.4,800,800,585.57,200,200
20121130T154813,585.36,200,200,585.57,200,200
20121130T154815,585.34,200,200,585.51,100,100
20121130T154816,585.37,200,200,585.51,100,100
20121130T154817,585.37,100,100,585.51,100,100
20121130T154818,585.4,200,200,585.54,100,100
20121130T154819,585.39,100,100,585.53,200,200
20121130T154821,585.41,100,100,585.53,600,600
20121130T154822,585.52,100,100,585.64,100,100
20121130T154822,585.52,100,100,585.6,600,600
20121130T154823,585.5,3800,3800,585.59,600,600
20121130T154824,585.5,3800,3800,585.6,600,600
20121130T154824,585.37,100,100,585.56,100,100
20121130T154824,585.27,400,400,585.56,100,100
20121130T154825,585.26,100,100,585.56,100,100
20121130T154826,585.27,100,100,585.57,300,300
20121130T154827,585.49,300,300,585.64,100,100
20121130T154828,585.3,100,100,585.58,100,100
20121130T154831,585.32,100,100,585.58,100,100
20121130T154832,585.45,1400,1400,585.58,100,100
20121130T154833,585.45,1200,1200,585.48,700,700
20121130T154834,585.5,500,500,585.7,100,100
20121130T154835,585.5,400,400,585.69,100,100
20121130T154836,585.59,100,100,585.69,100,100
20121130T154836,585.59,100,100,585.7,100,100
20121130T154837,585.66,400,400,585.88,100,100
20121130T154838,585.66,300,300,585.87,100,100
20121130T154839,585.59,200,200,585.74,100,100
20121130T154839,585.63,100,100,585.86,200,200
20121130T154839,585.66,200,200,585.86,200,200
20121130T154840,585.7,200,200,585.86,100,100
20121130T154841,585.79,100,100,585.92,200,200
20121130T154842,585.82,300,300,586.03,300,300
20121130T154843,585.82,500,500,586.03,200,200
20121130T154844,585.87,200,200,586.02,100,100
20121130T154846,585.87,200,200,586.03,300,300
20121130T154848,585.9,900,900,586.03,200,200
20121130T154849,585.71,100,100,585.93,400,400
20121130T154850,585.79,200,200,585.92,100,100
20121130T154851,585.79,200,200,585.91,200,200
20121130T154854,585.7,4600,4600,585.91,300,300
20121130T154855,585.74,100,100,585.89,100,100
20121130T154856,585.7,800,800,585.79,100,100
20121130T154856,585.65,200,200,585.77,100,100
20121130T154857,585.65,200,200,585.76,100,100
20121130T154858,585.69,100,100,585.84,100,100
20121130T154859,585.64,100,100,585.91,100,100
20121130T154903,585.64,200,200,585.88,500,500
20121130T154904,585.65,100,100,585.78,2500,2500
20121130T154905,585.65,300,300,585.86,200,200
20121130T154907,585.65,200,200,585.86,200,200
20121130T154907,585.67,100,100,585.66,100,100
20121130T154908,585.53,100,100,585.72,100,100
20121130T154909,585.5,500,500,585.72,100,100
20121130T154910,585.5,300,300,585.72,200,200
20121130T154912,585.46,100,100,585.72,100,100
20121130T154915,585.44,300,300,585.46,100,100
20121130T154915,585.31,100,100,585.57,700,700
20121130T154916,585.32,100,100,585.57,700,700
20121130T154916,585.36,100,100,585.57,700,700
20121130T154917,585.3,100,100,585.45,200,200
20121130T154918,585.26,100,100,585.45,200,200
20121130T154918,585.27,800,800,585.32,200,200
20121130T154919,585.27,800,800,585.57,700,700
20121130T154920,585.28,100,100,585.52,200,200
20121130T154921,585.31,300,300,585.52,200,200
20121130T154922,585.29,1500,1500,585.46,200,200
20121130T154923,585.49,300,300,585.57,200,200
20121130T154923,585.58,100,100,585.76,200,200
20121130T154923,585.54,100,100,585.8,100,100
20121130T154924,585.57,100,100,585.8,100,100
20121130T154926,585.57,200,200,585.8,100,100
20121130T154928,585.72,500,500,585.93,100,100
20121130T154930,585.72,500,500,585.84,100,100
20121130T154931,585.67,100,100,585.84,200,200
20121130T154932,585.59,200,200,585.84,200,200
20121130T154936,585.55,1000,1000,585.81,100,100
20121130T154936,585.31,100,100,585.47,200,200
20121130T154937,585.32,100,100,585.47,200,200
20121130T154938,585.25,2000,2000,585.47,200,200
20121130T154940,585.25,1300,1300,585.47,200,200
20121130T154941,585.41,900,900,585.62,100,100
20121130T154941,585.42,200,200,585.76,100,100
20121130T154942,585.41,900,900,585.7,200,200
20121130T154943,585.5,100,100,585.68,100,100
20121130T154945,585.41,100,100,585.68,100,100
20121130T154946,585.25,900,900,585.62,200,200
20121130T154947,585.41,100,100,585.68,100,100
20121130T154948,585.36,400,400,585.68,200,200
20121130T154949,585.36,300,300,585.67,200,200
